시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
의정부시,노인요양공동생활가정,우리노인요양원,지정,경기도 의정부시 경의로 56,경기도 의정부시 의정부동 598번지,031-8770-8801,031-8770-8849,11654,9,9,3,6,8,1,1,8,6,7,1,6,0,7,2017-12-14,,개인,개인,,영리,,37.7327181124,127.0417933808
의정부시,노인요양시설(개정법),우리노인요양원(녹양),지정,경기도 의정부시 입석로70번길 58,경기도 의정부시 녹양동 314-1번지,031-8770-8803,031-8290-8804,11601,37,37,13,24,37,0,13,24,0,22,0,22,22,0,2012-01-04,,개인,개인,,영리,,37.7573675272,127.0187434559
의정부시,노인요양공동생활가정,은혜요양원,지정,경기도 의정부시 효자로 10,경기도 의정부시 민락동 732-3번지,031-8210-2331,031-8510-8392,11803,9,7,2,5,7,0,1,6,7,7,0,7,7,0,2016-11-01,,개인,개인,,영리,,37.7434546452,127.0861298009
의정부시,노인요양시설(개정법),의정부 사랑마루,지정,경기도 의정부시 회룡로 188,경기도 의정부시 장암동 20-9번지,031-8260-1141,031-8550-1318,11718,39,37,8,29,37,0,7,30,0,24,0,24,24,0,2012-01-04,,개인,개인,,영리,,37.7263677442,127.0545873719
의정부시,노인요양시설(개정법),의정부노인센터 실버빌,지정,경기도 의정부시 경의로 41,경기도 의정부시 의정부동 548-7번지,031-8760-3931,031-8760-3934,11625,41,39,9,30,39,0,1,38,0,25,3,22,14,11,2009-04-01,,개인,개인,,영리,,37.7331165821,127.0399637732
의정부시,노인요양시설(개정법),의정부소망노인요양원,지정,경기도 의정부시 송산로1181번길 70-41,경기도 의정부시 용현동 140-3번지,031-8210-2406,031-8470-2407,11796,49,42,6,36,42,0,9,33,0,31,3,28,31,0,2011-01-03,,사회복지법인,사회복지법인,의정부복지재단,비영리,,37.7279804853,127.0814724666
의정부시,노인요양시설(개정법),의정부행복한요양원,지정,경기도 의정부시 송산로1181번길 70-31,경기도 의정부시 용현동 141번지,031-8410-6221,031-8410-6222,11796,43,42,9,33,38,4,4,38,26,26,2,24,26,0,2013-05-22,,개인,개인,,영리,,37.7280261146,127.0816310820
의정부시,노인요양시설(개정법),의정요양원,지정,경기도 의정부시 금오로 9-12,경기도 의정부시 금오동 219-1번지,031-8460-1145,031-8460-1143,11762,46,37,2,35,37,0,2,35,56,26,4,22,26,0,2018-11-16,,개인,개인,,영리,,37.7538780229,127.0671934444
의정부시,노인요양시설(개정법),정인실버,지정,경기도 의정부시 호국로 1336,경기도 의정부시 의정부동 16-1번지,031-8420-5050,031-8420-5051,11693,29,29,8,21,29,0,9,20,21,21,2,19,20,1,2015-07-20,,개인,개인,,영리,,37.7440613432,127.0523701762
의정부시,노인요양시설(개정법),조은요양원,지정,경기도 의정부시 효자로 14,경기도 의정부시 민락동 732-1번지,031-8530-8640,031-8530-8656,11803,29,24,4,20,24,0,7,17,16,16,1,15,0,16,2017-08-31,,개인,개인,,영리,,37.7435826601,127.0866512058
의정부시,노인요양시설(개정법),참조은재활요양원,지정,경기도 의정부시 오목로205번길 61,경기도 의정부시 민락동 813-2번지,031-8520-8650,031-8510-8650,11813,40,40,11,29,39,1,5,35,40,28,4,24,27,1,2017-03-20,,개인,개인,,영리,,37.7459927457,127.0954686898
의정부시,노인요양시설(개정법),축복의 향기 요양원,지정,경기도 의정부시 송산로939번길 79,경기도 의정부시 산곡동 569번지,031-8560-9999,020-6944-9170,11799,99,73,23,50,70,3,10,63,56,47,7,40,6,41,2011-12-12,,개인,개인,,영리,,37.7123474028,127.1010975718
의정부시,노인요양공동생활가정,카네이션요양원,지정,경기도 의정부시 체육로 306-14,경기도 의정부시 녹양동 412-10번지,031-8290-1307,031-8290-1308,11610,9,9,0,9,9,0,5,4,0,7,2,5,6,1,2016-03-10,,개인,개인,,영리,,37.7604771365,127.0413610828
의정부시,노인요양공동생활가정,큰열매요양원,지정,경기도 의정부시 시민로 202,경기도 의정부시 신곡동 596-2번지,031-8760-8880,031-8470-8888,11728,9,9,3,6,9,0,1,8,9,7,3,4,6,1,2012-07-24,,개인,개인,,영리,,37.7363736372,127.0572966551
의정부시,노인요양시설(개정법),푸른숲요양원,지정,경기도 의정부시 녹양로125번길 133,경기도 의정부시 녹양동 190-11번지,031-8550-9165,031-8550-7330,11602,46,40,5,35,38,2,9,31,40,28,2,26,27,1,2012-05-02,,개인,개인,,영리,,37.7624221151,127.0272029306
의정부시,노인요양시설(개정법),푸른요양원,지정,경기도 의정부시 체육로 298-13,경기도 의정부시 녹양동 412-3번지,031-8550-9998,031-8550-9958,11610,29,23,9,14,23,0,4,19,15,15,3,12,15,0,2016-07-01,,개인,개인,,영리,,37.7604847794,127.0410090942
의정부시,노인요양시설(개정법),한양실버캐슬요양원,지정,경기도 의정부시 오목로225번길 161,경기도 의정부시 민락동 809-1번지,031-8520-1131,031-8520-1171,11813,21,19,5,14,18,1,4,15,0,14,2,12,4,10,2016-08-04,,개인,개인,,영리,,37.7449685246,127.0964277151
의정부시,노인요양공동생활가정,해맑은 요양원,지정,경기도 의정부시 호국로 1319,경기도 의정부시 의정부동 214-84번지,031-841-7090,031-876-8478,11689,9,9,0,9,9,0,5,4,9,7,0,7,5,2,2015-02-25,,개인,개인,,영리,,37.7439651244,127.0507703449
의정부시,노인요양공동생활가정,해맑은 요양원(2),지정,경기도 의정부시 호국로 1319,경기도 의정부시 의정부동 214-84번지,031-841-7090,031-876-8478,11689,9,9,6,3,9,0,2,7,9,6,1,5,4,2,2015-02-25,,개인,개인,,영리,,37.7439651244,127.0507703449
의정부시,노인요양공동생활가정,해오름요양원1관,지정,경기도 의정부시 금오로 121-7,경기도 의정부시 금오동 88-18번지,031-8210-8800,031-8210-9933,11765,9,10,3,7,9,1,1,9,7,7,0,7,7,0,2016-03-02,,개인,개인,,영리,,37.7576323282,127.0784673374
의정부시,노인요양공동생활가정,해오름요양원2관,지정,경기도 의정부시 금오로 121-7,경기도 의정부시 금오동 88-18번지,031-8210-8820,031-8210-8820,11765,9,9,1,8,9,0,6,3,7,7,0,7,7,0,2016-03-02,,개인,개인,,영리,,37.7576323282,127.0784673374
의정부시,노인요양시설(개정법),햇살요양원,지정,경기도 의정부시 시민로 202,경기도 의정부시 신곡동 596-2번지,031-8210-2100,031-8410-2403,11728,29,26,7,19,26,0,8,18,0,16,4,12,0,16,2017-09-28,,개인,개인,,영리,,37.7363736372,127.0572966551
의정부시,노인요양시설(개정법),행복요양센터,지정,경기도 의정부시 호국로 1336,경기도 의정부시 의정부동 16-1번지,031-8270-8077,031-8270-8076,11693,21,19,5,14,19,0,5,14,13,14,2,12,13,1,2016-12-16,,개인,개인,,영리,,37.7440613432,127.0523701762
의정부시,노인요양공동생활가정,행복의샘요양원,지정,경기도 의정부시 호암로 7,경기도 의정부시 호원동 223-45번지,031-8730-8275,031-8370-5678,11647,9,9,2,7,9,0,2,7,0,7,1,6,6,1,2009-08-17,,개인,개인,,영리,,37.7017565919,127.0462039955
의정부시,노인요양시설(개정법),호원 사랑마루 요양원,지정,경기도 의정부시 평화로 381,경기도 의정부시 호원동 414-9번지,031-8770-1141,031-8770-1140,11703,29,29,6,23,29,0,5,24,18,18,1,17,18,0,2016-04-06,,개인,개인,,영리,,37.7259816498,127.0478718542
의정부시,노인요양시설(개정법),효사랑요양원,지정,경기도 의정부시 체육로 304,경기도 의정부시 녹양동 412-12번지,031-8770-3220,031-8770-3221,11610,18,18,3,15,18,0,5,13,18,11,3,8,11,0,2013-04-23,,개인,개인,,영리,,37.7609637931,127.0413467250
의정부시,노인요양시설(개정법),효실버카운티,지정,경기도 의정부시 금신로 323,경기도 의정부시 신곡동 522-1번지,031-8480-1700,031-8480-6200,11741,29,25,3,22,25,0,4,21,16,16,2,14,16,0,2007-08-06,,개인,개인,,영리,,37.7447722986,127.0616733508
의정부시,노인요양공동생활가정,효요양원,지정,경기도 의정부시 둔야로 49,경기도 의정부시 의정부동 483-8번지,031-8750-2241,031-8730-2241,11673,9,8,1,7,8,0,5,3,7,8,1,7,7,1,2017-05-07,,개인,개인,,영리,,37.7402711859,127.0394768545
의정부시,노인요양시설(개정법),효인요양원,지정,경기도 의정부시 청사로47번길 15,경기도 의정부시 금오동 472-1번지,031-853-3330,031-853-1220,11757,37,34,10,24,34,0,7,27,0,23,4,19,22,1,2017-01-06,,개인,개인,,영리,,37.7521542197,127.0690311074
의정부시,노인요양시설(개정법),휴마루 시니어타운,지정,경기도 의정부시 오목로35번길 25-25,경기도 의정부시 용현동 39-132번지,031-8720-2525,031-8720-2575,11791,75,64,21,43,62,2,22,42,45,45,1,44,45,0,2013-09-30,,개인,개인,,영리,,37.7337340916,127.0849128396
의정부시,노인요양시설(개정법),희망요양원,지정,,경기도 의정부시 금오동 374-1번지 아남주상복합아파트,031-8480-4470,031-8470-7778,11750,49,42,15,27,40,2,9,33,33,33,7,26,2,31,2016-11-14,,개인,개인,,영리,,37.7472853396,127.0564143941
이천시,노인요양시설(개정법),다사랑요양원,지정,경기도 이천시 설성면 송암로242번길 129,경기도 이천시 설성면 암산리 405-3번지,031-643-6776,031-643-6777,17410,79,59,19,40,56,3,23,36,35,40,5,35,39,1,1992-01-27,,사회복지법인,사회복지법인,평안의집,비영리,정부지원,37.1639272542,127.5295997265
이천시,노인요양공동생활가정,따뜻한집,지정,경기도 이천시 모가면 진상미로 1479-17,경기도 이천시 모가면 원두리 209-22번지,031-634-8773,031-634-8771,17407,9,9,0,9,9,0,3,6,5,7,1,6,1,6,2008-07-31,,개인,개인,,영리,,37.1862110185,127.4735913283
이천시,노인요양공동생활가정,목양의집,지정,경기도 이천시 장호원읍 경충대로309번길 211,경기도 이천시 장호원읍 선읍리 267번지,031-641-8191,031-642-8191,17415,9,9,0,9,9,0,4,5,5,8,3,5,6,2,2009-11-02,,개인,개인,,영리,,37.1377023894,127.5888472667
이천시,노인요양공동생활가정,보금자리요양원,지정,경기도 이천시 장호원읍 이풍로485번길 140,경기도 이천시 장호원읍 풍계리 533번지,031-642-5711,031-642-5713,17414,9,9,3,6,9,0,2,7,5,8,2,6,7,1,2012-06-01,,개인,개인,,영리,,37.1549221248,127.6169882805
이천시,노인요양시설(개정법),사랑의집,지정,경기도 이천시 율면 금율로828번길 198-50,경기도 이천시 율면 오성리 422-4번지,031-643-4041,031-643-4042,17423,15,16,8,8,16,0,6,10,11,13,4,9,11,2,2011-11-23,,개인,개인,,영리,,37.0679196560,127.5474707692
이천시,노인요양시설(개정법),삼육요양원,지정,경기도 이천시 대월면 대산로91번길 159-53,경기도 이천시 대월면 대대리 503-4번지,031-633-2036,031-631-9782,17401,82,78,8,70,78,0,10,68,45,53,11,42,19,34,2009-09-01,,사회복지법인,사회복지법인,삼육재단,비영리,,37.2265203436,127.4664868737
이천시,노인요양시설(개정법),소망요양원,지정,경기도 이천시 설성면 진상미로582번길 80-90,경기도 이천시 설성면 장능리 253-4번지,031-641-9505,031-641-9507,17411,38,31,3,28,31,0,8,23,22,26,4,22,25,1,2003-05-15,,개인,개인,,영리,,37.1230395725,127.5262967131
이천시,노인요양공동생활가정,신현요양원,지정,경기도 이천시 진상미로2344번길 76,경기도 이천시 장록동 340-33번지,031-633-1790,031-638-1790,17399,9,9,2,7,9,0,1,8,5,8,2,6,7,1,2014-10-27,,개인,개인,,영리,,37.2573190940,127.4591769561
이천시,노인요양시설(개정법),우수요양원,지정,경기도 이천시 모가면 대월로261번길 30-6,경기도 이천시 모가면 소사리 7-6번지,031-634-7773,031-634-7751,17407,29,13,7,6,13,0,0,13,9,13,1,12,1,12,2016-09-26,,개인,개인,,영리,,37.1844286450,127.4889478424
이천시,노인요양시설,은혜의 동산,지정,경기도 이천시 신둔면 마소로11번길 185-173,경기도 이천시 신둔면 인후리 316번지,031-637-0118,031-637-2276,17304,25,25,6,19,25,0,14,11,15,17,7,10,5,12,2007-01-17,,개인,개인,,영리,,37.3115019249,127.3794291862
이천시,노인요양시설(개정법),이천벧엘요양원,지정,경기도 이천시 율면 주래본죽로608번길 142-8,경기도 이천시 율면 본죽리 164-5번지,031-643-5367,031-643-5365,17424,26,18,8,10,18,0,3,15,10,14,3,11,13,1,2017-09-01,,개인,개인,,영리,,37.0714055569,127.5272350825
이천시,노인요양시설(개정법),이천제일요양원,지정,경기도 이천시 장호원읍 이풍로107번길 49,경기도 이천시 장호원읍 이황리 251-3번지,031-643-8811,031-643-8812,17414,18,10,6,4,10,0,0,10,9,9,3,6,8,1,2017-11-01,,개인,개인,,영리,,37.1647913222,127.5871331491
이천시,노인요양공동생활가정,조은요양원,지정,경기도 이천시 마장면 중부대로644번길 168-2,경기도 이천시 마장면 표교리 371-1번지,031-637-9005,031-637-9007,17384,9,9,0,9,9,0,1,8,5,9,2,7,8,1,2016-12-26,,개인,개인,,영리,,37.2509189786,127.3988079764
이천시,노인요양시설(개정법),지혜의 집,지정,경기도 이천시 백사면 현방로66번길 224-20,경기도 이천시 백사면 현방리 210-14번지,031-631-3617,031-632-3615,17312,23,19,7,12,19,0,5,14,12,13,1,12,3,10,2007-01-20,,개인,개인,,영리,,37.3326108920,127.4995372086
이천시,노인요양시설(개정법),참사랑전문요양원,지정,경기도 이천시 신둔면 황무로338번길 197,경기도 이천시 신둔면 용면리 171번지,031-638-0650,031-638-0651,17305,195,170,43,127,165,5,32,138,105,105,16,89,105,0,2003-08-28,,사회복지법인,사회복지법인,평안의집,비영리,정부지원,37.2970817531,127.3815734139
이천시,노인요양시설(개정법),천상의집,지정,경기도 이천시 설성면 진상미로924번길 121-36,경기도 이천시 설성면 상봉리 648-3번지,031-642-1601,031-642-1602,17409,49,49,0,49,49,0,10,39,35,35,1,34,1,34,2017-11-01,,개인,개인,,영리,,37.1513561543,127.4993130884
이천시,노인요양시설(개정법),한나그린힐,지정,경기도 이천시 대월면 대평로214번길 10-11,경기도 이천시 대월면 초지리 474-8번지,031-631-1911,031-631-1922,17343,82,77,11,66,75,2,13,64,48,56,7,49,16,40,2005-12-01,,사회복지법인,사회복지법인,이천한나원,비영리,정부지원,37.2226400133,127.4998760389
이천시,노인요양시설(개정법),한나요양원,지정,경기도 이천시 대월면 대평로214번길 10-15,경기도 이천시 대월면 초지리 474-4번지,031-632-1357,031-633-0850,17343,100,101,10,91,92,9,40,61,61,66,10,56,50,16,1982-10-16,,사회복지법인,사회복지법인,이천한나원,비영리,정부지원,37.2222794395,127.4984445116
이천시,노인요양공동생활가정,한솔요양원,지정,경기도 이천시 마장면 작촌로37번길 136,경기도 이천시 마장면 오천리 333-2번지,031-634-0151,031-634-0152,17388,7,7,0,7,7,0,1,6,4,7,2,5,6,1,2013-05-01,,개인,개인,,영리,,37.2455476386,127.3489894718
이천시,노인요양공동생활가정,홍익요양원,지정,경기도 이천시 설성면 진상미로420번길 137-6,경기도 이천시 설성면 장능리 255-50번지,031-642-2095,031-642-2096,17411,9,8,1,7,5,3,3,5,4,8,1,7,7,1,2014-01-23,,개인,개인,,영리,,37.1182708467,127.5271392963
이천시,노인요양시설(개정법),효경원,지정,경기도 이천시 마장면 억만리로22번길 221-24,경기도 이천시 마장면 회억리 106-1번지,031-634-0834,031-634-0898,17386,21,18,6,12,18,0,4,14,12,13,3,10,12,1,2008-05-01,,개인,개인,,영리,,37.2601755497,127.3702183785
파주시,노인요양시설(개정법),(파주)심청이,지정,경기도 파주시 파주로 266,경기도 파주시 동패동 1695-1번지,031-9440-5220,031-9440-6220,10874,28,28,6,22,28,0,4,24,18,18,18,0,18,0,2015-02-17,,개인,개인,,영리,,37.7261675209,126.7182674153
파주시,노인요양시설(개정법),YJ요양원,지정,경기도 파주시 송학1길 42,경기도 파주시 야당동 192-3번지,031-9440-7272,031-9410-8062,10909,29,29,6,23,29,0,9,20,20,20,3,17,19,1,2013-04-11,,개인,개인,,영리,,37.7117847975,126.7634028794
파주시,노인요양공동생활가정,가가호호 노인복지센터,지정,경기도 파주시 문산읍 개포래로 52,경기도 파주시 문산읍 문산리 36-12번지,031-9520-0188,031-9530-0187,10823,9,9,0,9,9,0,0,9,8,8,2,6,7,1,2013-09-09,,개인,개인,,영리,,37.8541652189,126.7825970921
파주시,노인요양공동생활가정,가정복지행복요양원,지정,경기도 파주시 한마음1길 38,경기도 파주시 금촌동 253-5번지,031-9490-3327,031-9490-6670,10925,8,8,1,7,8,0,0,8,5,5,0,5,4,1,2017-06-30,,개인,개인,,영리,,37.7569353247,126.7712652782
파주시,노인요양시설(개정법),거북마을,지정,경기도 파주시 파주읍 약수골길 74,경기도 파주시 파주읍 연풍리 346-1번지,031-9530-4805,031-9530-4806,10840,25,25,5,20,25,0,5,20,16,17,2,15,16,1,2010-03-01,,사회복지법인,사회복지법인,청심원,비영리,,37.8237561537,126.8349319141
파주시,노인요양공동생활가정,고향요양원,지정,경기도 파주시 파주읍 시장거리길 64,경기도 파주시 파주읍 파주리 449-2번지,031-9530-4768,031-9530-4767,10835,9,4,0,4,4,0,0,4,4,4,1,3,3,1,2015-01-05,,단체(법인외),기타,고향복지협동조합법인,비영리,,37.8318638992,126.8184725750
파주시,노인요양시설(개정법),광탄평화요양원,지정,경기도 파주시 광탄면 만장산로 205,경기도 파주시 광탄면 창만리 475-9번지,031-9450-7957,031-9470-7957,10951,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-21,,개인,개인,,영리,,37.7937597252,126.8574851991
파주시,노인요양시설(개정법),굿피플노인전문요양원,지정,경기도 파주시 조리읍 등원로391번길 47,경기도 파주시 조리읍 오산리 136-38번지,031-9340-5700,031-9340-5799,10949,100,86,14,72,86,0,10,76,60,60,7,53,60,0,2012-11-19,,그외법인,재단법인,순복음선교회,비영리,,37.7755920882,126.8336376465
파주시,노인요양시설(개정법),금촌 삼성요양원,지정,경기도 파주시 한마음1길 26,경기도 파주시 금촌동 251-10번지,031-9480-5522,031-9480-5523,10925,19,12,3,9,12,0,3,9,10,10,1,9,10,0,2016-08-19,,개인,개인,,영리,,37.7565289179,126.7711330384
파주시,노인요양시설(개정법),금촌파주요양원,지정,경기도 파주시 한마음2길 35,경기도 파주시 금촌동 255-4번지,031-9430-7363,031-9430-8363,10925,115,91,32,59,89,2,14,77,61,61,9,52,61,0,2015-01-05,,개인,개인,,영리,,37.7569230518,126.7721962845
파주시,노인요양시설(개정법),기쁨노인전문요양원,지정,경기도 파주시 광탄면 보광로610번길 89,경기도 파주시 광탄면 영장리 179-1번지,031-9410-0376,031-9460-1128,10953,24,5,0,5,5,0,0,5,13,13,2,11,12,1,2017-04-13,,개인,개인,,영리,,37.7635683542,126.9078601513
파주시,노인요양시설(개정법),기쁨의집,지정,경기도 파주시 광탄면 보광로610번길 89,경기도 파주시 광탄면 영장리 179-1번지,031-9460-1117,031-9460-1128,10953,29,5,0,5,5,0,0,5,17,17,2,15,17,0,2005-05-13,,개인,개인,,영리,,37.7635683542,126.9078601513
파주시,노인요양공동생활가정,나누미 실버홈,지정,,경기도 파주시 조리읍 대원리 992-1번지 한라아파트,031-9430-5729,031-9470-5927,10936,9,8,1,7,8,0,0,8,6,6,1,5,6,0,2016-05-16,,개인,개인,,영리,,37.7421392739,126.8016127655
파주시,노인요양공동생활가정,나눔사랑채요양원,지정,경기도 파주시 당하1길 25,경기도 파주시 당하동 198-15번지,031-942-8890,031-8038-5699,10866,8,6,2,4,6,0,0,6,15,15,0,15,15,0,2015-01-05,,개인,개인,,영리,,37.7461825747,126.7482835733
파주시,노인요양공동생활가정,늘찬양요양원,지정,경기도 파주시 조리읍 문원길 265,경기도 파주시 조리읍 대원리 270번지,031-9480-0691,031-9480-0695,10942,9,8,3,5,7,1,2,6,6,6,0,6,6,0,2008-10-04,,개인,개인,,영리,,37.7262450857,126.8132004341
파주시,노인요양시설(개정법),다온노인전문요양원,지정,경기도 파주시 한마음2길 25,경기도 파주시 금촌동 251-5번지,031-9570-3270,031-9570-3273,10925,29,26,5,21,26,0,8,18,20,20,5,15,20,0,2017-02-10,,개인,개인,,영리,,37.7563551212,126.7721791442
파주시,노인요양공동생활가정,데레사의집,지정,경기도 파주시 범벅골길 94,경기도 파주시 다율동 58-7번지,031-9460-8188,031-9460-8850,10865,9,9,1,8,9,0,0,9,8,8,2,6,8,0,2009-08-12,,개인,개인,,영리,,37.7467471008,126.7365525971
파주시,노인요양공동생활가정,문산행복요양원,지정,경기도 파주시 문산읍 충의로 33-2,경기도 파주시 문산읍 운천리 56-121번지,031-9520-3303,031-9520-3381,10808,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-12-15,,개인,개인,,영리,,37.8815585364,126.7742691328
파주시,노인요양시설(개정법),미소요양원,지정,경기도 파주시 중앙로 220,경기도 파주시 금촌동 793-1번지,031-9450-0101,031-9530-3728,10932,29,19,4,15,17,2,1,18,13,13,1,12,0,13,2016-08-26,,개인,개인,,영리,,37.7561799292,126.7803430609
파주시,노인요양시설(개정법),믿음의동산,지정,경기도 파주시 법원읍 부흥로21번길 1025,경기도 파주시 법원읍 갈곡리 200번지,031-9590-1913,031-9590-1911,10807,29,29,11,18,28,1,20,9,16,16,6,10,16,0,2006-05-29,,개인,개인,,영리,,37.8449575688,126.9134838879
파주시,노인요양공동생활가정,베들레헴 요양원,지정,경기도 파주시 조리읍 수레길 69,경기도 파주시 조리읍 장곡리 227-3번지,031-9430-3434,031-9430-3432,10940,8,7,0,7,7,0,1,6,7,7,2,5,5,2,2009-04-14,,개인,개인,,영리,,37.7565296700,126.8417098338
파주시,노인요양시설(개정법),벧엘노인요양원,지정,경기도 파주시 파평면 장승배기로 173-38,경기도 파주시 파평면 율곡리 463-6번지,031-9530-9488,031-9530-9489,10809,29,29,3,26,29,0,6,23,17,17,3,14,17,0,2012-10-30,,개인,개인,,영리,,37.8821432014,126.8131311085
파주시,노인요양시설(개정법),보금자리노인전문요양원,지정,경기도 파주시 한마음1길 9,경기도 파주시 금촌동 246-23번지,031-9490-6882,031-9470-6883,10926,45,44,12,32,44,0,7,37,30,30,3,27,29,1,2009-12-21,,개인,개인,,영리,,37.7557054055,126.7705962181
파주시,노인요양시설(개정법),복있는 사람들,지정,경기도 파주시 광탄면 보광로 804-72,경기도 파주시 광탄면 마장리 6-1번지,031-9430-0697,031-9430-0698,10952,28,26,5,21,25,1,3,23,16,16,3,13,16,0,2016-06-30,,개인,개인,,영리,,37.7753464741,126.8950370875
파주시,노인요양공동생활가정,사랑나눔터,지정,경기도 파주시 빙고재길 32-1,경기도 파주시 교하동 553-3번지,031-9570-2277,031-9570-2288,10867,9,9,1,8,9,0,1,8,5,5,1,4,5,0,2006-12-29,,개인,개인,,영리,,37.7519136106,126.7438552734
파주시,노인요양공동생활가정,사랑의 쉼터,지정,경기도 파주시 적성면 율곡로2490번길 26,경기도 파주시 적성면 율포리 162-3번지,031-9580-4335,031-9580-4335,10804,9,9,0,9,9,0,0,9,7,7,0,7,7,0,2006-01-20,,개인,개인,,영리,,37.9778598575,126.9522798733
파주시,노인요양시설(개정법),산호케어,지정,경기도 파주시 광탄면 보광로538번길 46,경기도 파주시 광탄면 영장리 92-7번지,031-9490-2311,031-9490-3858,10953,24,21,9,12,21,0,1,20,3,14,0,14,14,0,2012-03-12,,개인,개인,,영리,,37.7560939167,126.9109507742
파주시,노인요양시설(개정법),상쾌한아침요양센터,지정,경기도 파주시 청석로 256,경기도 파주시 동패동 1694-2번지,031-9410-7897,031-9450-6875,10874,23,12,2,10,12,0,2,10,17,17,1,16,16,1,2014-09-15,,개인,개인,,영리,,37.7247130493,126.7177607269
파주시,노인요양공동생활가정,새봄요양원,지정,경기도 파주시 광탄면 외화산길 333,경기도 파주시 광탄면 신산리 442-3번지,031-9480-1977,031-9480-1976,10948,9,9,0,9,8,1,1,8,6,6,1,5,6,0,2017-07-25,,개인,개인,,영리,,37.7939643999,126.8406963322
파주시,노인요양공동생활가정,새생명실버홈,지정,경기도 파주시 산남로231번길 55,경기도 파주시 산남동 35-65번지,031-9480-9707,031-9480-0702,10882,9,9,0,9,9,0,1,8,8,8,2,6,7,1,2014-08-31,,개인,개인,,영리,,37.7003510149,126.7083747498
파주시,노인요양공동생활가정,샬롬의집,지정,경기도 파주시 조리읍 대원로 45,경기도 파주시 조리읍 대원리 272번지 그린시티동문아파트 307동 102호,070-8800-7857,031-948-7857,10943,9,9,0,9,9,0,0,9,7,7,1,6,5,2,2009-07-24,,개인,개인,,영리,,37.7264360441,126.8165916143
파주시,노인요양시설(개정법),성심노인전문요양원,지정,경기도 파주시 문산읍 당동2로 11-1,경기도 파주시 문산읍 당동리 888번지,031-9530-1177,031-9530-0255,10816,86,84,29,55,84,0,17,67,54,54,6,48,54,0,2014-06-11,,개인,개인,,영리,,37.8676653032,126.7838646351
파주시,노인요양공동생활가정,소담요양원,지정,경기도 파주시 장터고개길 125,경기도 파주시 맥금동 458-5번지,031-9470-5951,031-9480-5952,10847,9,7,1,6,7,0,0,7,6,6,1,5,5,1,2015-04-20,,개인,개인,,영리,,37.7778392341,126.7319405789
파주시,노인요양시설(개정법),순수요양원,지정,경기도 파주시 경의로 1108,경기도 파주시 야당동 1074번지,031-9490-5255,031-9470-5256,10908,28,23,5,18,23,0,0,23,13,13,3,10,13,0,2017-09-26,,개인,개인,,영리,,37.7161722057,126.7602052437
파주시,노인요양시설(개정법),술이홀요양원,지정,경기도 파주시 법원읍 술이홀로907번길 100,경기도 파주시 법원읍 법원리 670-4번지,031-9580-1800,031-9580-1700,10826,13,6,2,4,6,0,0,6,9,9,2,7,8,1,2014-04-10,,개인,개인,,영리,,37.8539063113,126.8747190617
파주시,노인요양공동생활가정,숲속길요양원,지정,경기도 파주시 숲속노을로 271,경기도 파주시 문발동 561-3번지,031-9450-9933,031-9450-9133,10884,9,8,1,7,8,0,0,8,5,6,2,4,1,5,2015-06-16,,개인,개인,,영리,,37.7246684372,126.7110662873
파주시,노인요양시설(개정법),시몬의집,지정,,경기도 파주시 광탄면 신산리 73번지 조이빌리지,031-9470-2319,031-9470-2720,10948,24,24,0,24,21,3,11,13,16,16,0,16,16,0,2009-03-31,,사회복지법인,사회복지법인,대건카리타스,비영리,,37.7779845539,126.8603811615
파주시,노인요양공동생활가정,시온산성요양원,지정,경기도 파주시 조리읍 사근절길 26,경기도 파주시 조리읍 오산리 369번지,031-9570-4730,031-9450-4730,10949,9,6,1,5,6,0,1,5,7,7,1,6,6,1,2017-04-01,,개인,개인,,영리,,37.7638990477,126.8251821329
파주시,노인요양시설(개정법),써니 요양원,지정,경기도 파주시 광탄면 보광로471번길 76-13,경기도 파주시 광탄면 영장리 30번지,031-9570-7774,031-9570-7784,10953,20,7,3,4,6,1,2,5,9,9,5,4,8,1,2010-08-19,,개인,개인,,영리,,37.7502358226,126.9110426210
파주시,노인요양공동생활가정,양지요양원,지정,경기도 파주시 법원읍 술이홀로1372번길 145,경기도 파주시 법원읍 금곡리 179번지,070-7799-2447,031-959-2330,10806,9,5,2,3,5,0,1,4,5,5,2,3,4,1,2017-09-20,,개인,개인,,영리,,37.8923046700,126.8855855434
파주시,노인요양시설(개정법),에바다하우스,지정,경기도 파주시 방촌로348번길 40,경기도 파주시 맥금동 424번지,031-9450-0675,031-9440-6483,10847,21,18,6,12,15,3,2,16,12,12,3,9,11,1,2006-12-18,,개인,개인,,영리,,37.7768297175,126.7277949902
